code_suas,municipio,cod_ibge,uf,nome_centro,tipo_centro,endereco,telefone,data_abertura,fonte_centros,fonte_geocode,lon,lat
13170100291,Uberaba,3170107,MG,CREAS,CREAS,"Avenida CAPITAO MANOEL PRATA, 605 - SAO BENEDITO, Uberaba - MG, 38022-120",(34) 3317-1500,01/06/2006,MDS,Google,-47.9384759,-19.7574184
13205303064,Vitória,3205309,ES,CREAS - RegiÃ£o Bento Ferreira,CREAS,"Avenida CARLOS MOREIRA LIMA, 451 - BENTO FERREIRA, Vitória - ES, 29050-671",(27) 3132-1719,05/07/2010,MDS,Google,-40.3071786,-20.3142838
15108400609,Várzea Grande,5108402,MT,CREAS MUNICIPAL VARZEA GRANDE,CREAS,"Avenida CASTELO BRANCO S//N, 0 - AGUA LIMPA, Várzea Grande - MT, 78125-700",(65) 3688-3084,10/05/2005,MDS,Google,-56.13199609999999,-15.6672115
11302803106,Maraã,1302801,AM,CREAS MARAA,CREAS,"Avenida CASTELO BRANCO, 0 - CENTRO, Maraã - AM, 69490-000",(97) 3428-1117,08/02/2008,MDS,Google,-65.5901123,-1.8635313
17161094738,Paraíso do Tocantins,1716109,TO,CREAS,CREAS,"Avenida CASTELO BRANCO, 546 - CENTRO, Paraíso do Tocantins - TO, 77600-000",(63) 3602-2634,30/11/2010,MDS,Google,-48.8824552,-10.1795657
15017296106,Brasil Novo,1501725,PA,CREAS,CREAS,"Avenida CASTELO BRANCO, 660 - CENTRO, Brasil Novo - PA, 68148-000",(93) 99142-5946,22/11/2010,MDS,Google,-52.5402624,-3.3052876
21081097148,Paulo Ramos,2108108,MA,CREAS PAULO RAMOS,CREAS,"Avenida CASTELO BRANCO, 98 - CENTRO, Paulo Ramos - MA, 65716-000",(99) 8406-7388,01/06/2012,MDS,Google,-45.2395011,-4.444539499999999
29236096204,Paramirim,2923605,BA,CREAS,CREAS,"Avenida CENTENARIO, 0 - CENTRO, Paramirim - BA, 46190-000",(77) 3471-2196,03/01/2011,MDS,Google,-42.24166779999999,-13.4441825
52047096668,Campinorte,5204706,GO,CREAS,CREAS,"Avenida CENTRAL ESQUINA COM A RUA CAMPINAS, 240 - centro, Campinorte - GO, 76410-000",(62) 8634-3529,03/10/2011,MDS,Google,-49.15137619999999,-14.3125262
11712000217,Lajeado,1712009,TO,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL,CREAS,"Avenida CLEMENTE NUNES, 2143 - CENTRO, Lajeado - TO, 77645-000",(63) 3519-1218,02/02/2007,MDS,Google,NA,NA
13302851881,Mesquita,3302858,RJ,CREAS,CREAS,"Avenida COELHO DA ROCHA NÂº 1426, 1426 - ROCHA SOBRINHO, Mesquita - RJ, 26572-481",(21) 3765-2987,15/07/2008,MDS,Google,-43.410187,-22.7816594
12205950464,Marcolândia,2205953,PI,CREAS CENTRO DE REFERÃŠNCIA ESPECIALIZADO DA ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida CORINTO MATOS, 260 - CENTRO, Marcolândia - PI, 64685-000",(89) 3439-1174,07/03/2006,MDS,Google,-40.66249,-7.443505999999998
12603000275,Cabrobó,2603009,PE,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida CORONEL ARRISSON DE SOUZA FERRAZ, 176 - MARIA LUIZA, Cabrobó - PE, 56180-000",(87) 3875-1207,01/06/2007,MDS,Google,-39.3115305,-8.5062444
11303102486,Nova Olinda do Norte,1303106,AM,CREAS Nova Olinda do Norte,CREAS,"Avenida CORONEL JANARY NUNES, 1 - VALE DO SOL, Nova Olinda do Norte - AM, 69230-000",(92) 99184-5119,01/07/2010,MDS,Google,-59.0907419,-3.8957793
14201403036,Araranguá,4201406,SC,CREAS,CREAS,"Avenida CORONEL JOAO FERNANDES, 649 - URUSSANGUINHA, Araranguá - SC, 88905-460",(48) 3903-1884,01/11/2009,MDS,Google,-49.4798266,-28.9398311
52205094060,Serranópolis,5220504,GO,CREAS,CREAS,"Avenida CORONEL JOSE INOCENCIO DE LIMA Q,104 L,10 A, 0 - centro, Serranópolis - GO, 75820-000",(64) 3668-1832,01/07/2010,MDS,Google,-77.042754,-12.0463731
33020598752,Italva,3302056,RJ,CREAS,CREAS,"Avenida CORONEL LUIZ SALLES, 346 - CENTRO, Italva - RJ, 28250-000",(22) 2783-2180,08/06/2017,MDS,Google,-41.6944642,-21.4215518
12112230641,Trizidela do Vale,2112233,MA,CREAS,CREAS,"Avenida CORONEL MANOEL INACIO, 317 - AEROPORTO, Trizidela do Vale - MA, 65727-000",(99) 98104-7813,25/09/2005,MDS,Google,-44.6264563,-4.5654262
13106202123,Belo Horizonte,3106200,MG,CREAS NORDESTE,CREAS,"Avenida CRISTIANO MACHADO, 555 - DA GRACA, Belo Horizonte - MG, 31140-003",(31) 3246-7504,01/03/2010,MDS,Google,-43.9318305,-19.9031863
41096097036,Guaratuba,4109609,PR,CREAS,CREAS,"Avenida CURITIBA, 890 - CENTRO, Guaratuba - PR, 83280-000",(41) 3442-8606,04/11/2010,MDS,Google,-48.569817,-25.889954
14203603024,Campos Novos,4203600,SC,CREAS CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida Caetano Belincanta Neto, 1 - Jardim Bela Vista, Campos Novos - SC, 89620-000",(49) 3541-2913,09/09/2009,MDS,Google,-51.2216859,-27.4033732
14104202860,Campo Largo,4104204,PR,CREAS CAMPO LARGO,CREAS,"Avenida Canal, 533 - Vila Solene, Campo Largo - PR, 83607-080",(41) 3291-5124,05/01/2009,MDS,Google,-49.5189665,-25.4534299
23003093842,Acopiara,2300309,CE,CREAS Francisco Guilherme Sobrinho,CREAS,"Avenida Cazuzinha Marques, 258 - Centro, Acopiara - CE, 63560-000",(88) 3565-1548,01/07/2010,MDS,Google,-39.4520691,-6.091506499999999
35007094792,Agudos,3500709,SP,CREAS,CREAS,"Avenida Celidonio Neto, 381 - Centro, Agudos - SP, 17120-000",(14) 3262-1767,02/05/2011,MDS,Google,-48.9902773,-22.4712423
53001002817,Brasília,5300108,DF,CRAS Núcleo Bandeirante,CRAS,"Avenida Central Área Especial Lote, 0 - Núcleo Bandeirante, Brasília - DF, 71705510",6133862514,01/11/2004,MDS,Google,-47.9686399,-15.8705378
41196530097,Pitangueiras,4119657,PR,CRAS Caminhos de Vida,CRAS,"Avenida Central, 409 - centro, Pitangueiras - PR, 86613000",4332571283,01/03/2010,MDS,Google,-51.5883844,-23.2276207
31704301473,União de Minas,3170438,MG,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL - CASA DA FAMILIA,CRAS,"Avenida Cinco, 1140 - Centro, União de Minas - MG, 38288000",3434561918,01/05/2005,MDS,Google,-50.3341593,-19.5288026
43051098340,Caxias do Sul,4305108,RS,CREAS Sul,CREAS,"Avenida Circular Pedro Mocelin, 421 - CinquentenÃ¡rio, Caxias do Sul - RS, 95012-440",(54) 3901-1493,21/09/2015,MDS,Google,-51.2092487,-29.1672778
12804800767,Nossa Senhora do Socorro,2804805,SE,CREAS,CREAS,"Avenida Coletora A, 0 - CONJUNTO MARCOS FREIRE I, Nossa Senhora do Socorro - SE, 49160-000",(79) 3256-8741,03/01/2007,MDS,Google,-37.0645643,-10.8472104
13305100084,São João de Meriti,3305109,RJ,CREAS Vilar dos Teles,CREAS,"Avenida Comendador Teles, 3199 - Vila SÃ£o JosÃ©, São João de Meriti - RJ, 25561-162",(21) 2752-9097,04/08/2008,MDS,Google,-43.3743902,-22.7733556
52177094446,Pontalina,5217708,GO,CREAS SEBASTIANA F N,CREAS,"Avenida Comercial, 320 - Setor Central, Pontalina - GO, 75620-000",(64) 3471-2385,31/01/2011,MDS,Google,-49.4486431,-17.5253749
29213002939,Milagres,2921302,BA,Milagres,CRAS,"Avenida Conrado Menezes, 0 - Centro, Milagres - BA, 45315000",7535451814,01/08/2004,MDS,Google,-39.856663,-12.8626525
13548502462,Santos,3548500,SP,CREAS Zona leste/regiÃ£o central histÃ³rica,CREAS,"Avenida Conselheiro NÃ©bias, 452 - Encruzilhada, Santos - SP, 11045-000",(13) 3221-8525,01/07/2006,MDS,Google,-46.3226331,-23.9547163
35086097712,Cachoeira Paulista,3508603,SP,CREAS Angelo Buono,CREAS,"Avenida Conselheiro Rodrigues Alves, 0 - Centro, Cachoeira Paulista - SP, 12630-000",(12) 3103-4328,31/10/2013,MDS,Google,-45.0096995,-22.6687553
23030097208,Caridade,2303006,CE,CREAS,CREAS,"Avenida Coronel Francisco Linhares, 0 - Centro, Caridade - CE, 62730-000",(85) 3324-1390,01/08/2012,MDS,Google,-39.1949378,-4.2319221
13162922720,São Joaquim de Bicas,3162922,MG,CREAS Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida Coronel Francisco Saraiva, 703 - TEREZA CRISTINA, São Joaquim de Bicas - MG, 32920-000",(31) 3534-9635,01/09/2009,MDS,Google,-44.2658355,-20.0435711
13304123282,Quatis,3304128,RJ,CREAS de Quatis,CREAS,"Avenida Coronel JosÃ© Leite, 114 - Centro, Quatis - RJ, 27410-050",(24) 3353-2193,27/11/2009,MDS,Google,-44.2590011,-22.4091278
32027096706,Itaguaçu,3202702,ES,CREAS,CREAS,"Avenida DA PAZ, 0 - Canto Feliz, Itaguaçu - ES, 29690-000",(27) 3725-0455,01/06/2011,MDS,Google,-40.856053,-19.7989601
35388097702,Piraju,3538808,SP,CREAS,CREAS,"Avenida DA SAUDADE, 334 - CENTRO, Piraju - SP, 18800-000",(14) 3351-5761,06/01/2014,MDS,Google,-49.3797653,-23.1982348
51078799048,Sapezal,5107875,MT,CREAS,CREAS,"Avenida DAS FLORES, 1115 - CIDEZAL II, Sapezal - MT, 78365-000",(65) 3383-3245,27/03/2019,MDS,Google,-58.8245612,-13.5521291
11718200334,Porto Nacional,1718204,TO,CREAS CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida DAS NAÃ‡Ã•ES UNIDAS, 1682 - ÃREA PÃšBLICA GUACHUPÃ‰, Porto Nacional - TO, 77500-000",(63) 3363-3573,10/02/2008,MDS,Google,NA,NA
15054397708,Ourilândia do Norte,1505437,PA,CREAS IRMÃƒ TEREZINHA BACK,CREAS,"Avenida DAS NAÃ‡Ã•ES, 3332 - Novo Horizonte, Ourilândia do Norte - PA, 68390-000",(94) 9170-1446,01/10/2013,MDS,Google,-51.5150077,-7.6394147
29260096784,Remanso,2926004,BA,CREAS - REMANSO/BA,CREAS,"Avenida DECIO CASTELO BRANCO, 1 - QUADRA 16, Remanso - BA, 47200-000",(74) 98103-9044,21/11/2011,MDS,Google,-42.0812568,-9.623113799999999
13301850592,Guapimirim,3301850,RJ,CREAS Unidade Guapimirim,CREAS,"Avenida DEDO DE DEUS, 342 - CENTRO, Guapimirim - RJ, 25946-244",(21) 2632-6977,01/08/2006,MDS,Google,-42.9809361,-22.5239383
12100603315,Amarante do Maranhão,2100600,MA,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALZIADA DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida DEPUTADO LA ROQUE, 1388 - CENTRO, Amarante do Maranhão - MA, 65923-000",(99) 3532-2185,17/06/2010,MDS,Google,-46.7454009,-5.567495999999999
52087096300,Goiânia,5208707,GO,CREAS LESTE,CREAS,"Avenida DO OURO, 0 - JARDIM NOVO MUNDO, Goiânia - GO, 74715-550",(62) 3524-1770,29/05/2011,MDS,Google,-49.2171473,-16.684163
13152101241,Ponte Nova,3152105,MG,CREAS Centro de ReferÃªncia Especializado de Assistencia Social,CREAS,"Avenida DOM BOSCO, 409 - PALMEIRAS, Ponte Nova - MG, 35430-232",(31) 3817-2870,04/07/2008,MDS,Google,-42.894279,-20.412489
13303902304,Petrópolis,3303906,RJ,CREAS CENTRO,CREAS,"Avenida DOM PEDRO I, 353 - CENTRO, Petrópolis - RJ, 25610-020",(24) 2246-3475,10/08/2009,MDS,Google,-43.1724146,-22.5056991
13515702231,Ferraz de Vasconcelos,3515707,SP,CREAS CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida DOM PEDRO II, 246 - CENTRO, Ferraz de Vasconcelos - SP, 08500-400",(11) 4678-8958,01/03/2006,MDS,Google,-46.369057,-23.5448223
35389097216,Pirajuí,3538907,SP,CREAS,CREAS,"Avenida DOS CARDEAIS, 221 - PROF WILSON AUGUSTO BISPO, Pirajuí - SP, 16600-000",(14) 3572-2450,01/08/2012,MDS,Google,-49.4409436,-21.9976765
13203502785,Montanha,3203502,ES,CREAS Centro de ReferÃªncia Especializado de AssistÃªncia  Social,CREAS,"Avenida DOS COMBONIANOS, 827 - CENTRO, Montanha - ES, 29890-000",(27) 3754-1519,01/07/2002,MDS,Google,-40.3634939,-18.1277374
13522203372,Itapecerica da Serra,3522208,SP,CREAS PARQUE PARAÃSO,CREAS,"Avenida DOS ITAPECERICANOS, 392 - PARQUE PARAÃSO, Itapecerica da Serra - SP, 06850-040",(11) 4667-7688,15/12/2009,MDS,Google,NA,NA
14102002992,Assis Chateaubriand,4102000,PR,CREAS - Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida DOS PIONEIROS, 788 - CENTRO, Assis Chateaubriand - PR, 85935-000",(44) 3528-7841,18/09/2009,MDS,Google,-53.5155472,-24.4116891
12408103313,Natal,2408102,RN,CREAS REGIÃƒO ADMINISTRATIVA NORTE,CREAS,"Avenida DOUTOR JOÃƒO MEDEIROS FILHOS, 4570 - REDINHA, Natal - RN, 59104-200",(84) 3232-4373,01/07/2010,MDS,Google,-35.2315742,-5.750355100000001
31100093576,Caeté,3110004,MG,CREAS,CREAS,"Avenida DOUTOR JOÃƒO PINHEIRO, 528 - VILA ZELINDA, Caeté - MG, 34800-000",(31) 3651-6847,01/12/2010,MDS,Google,-43.6656406,-19.8848162
12304402146,Fortaleza,2304400,CE,CREAS LUCIANO CAVALCANTE,CREAS,"Avenida DR THOMPSON BULCÃƒO, 853 - LUCIANO CAVALCANTE, Fortaleza - CE, 60810-460",(85) 3278-6636,01/08/2008,MDS,Google,-38.4965939,-3.7680552
14105500718,Cianorte,4105508,PR,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida DR, JOSE ROBERTO FURQUIM DE CASTRO, 143 - ZONA 1, Cianorte - PR, 87200-111",(44) 3631-6132,01/02/2006,MDS,Google,-52.6132254,-23.6581052
15083094438,Viseu,1508308,PA,CREAS VISEU,CREAS,"Avenida DR, JUSTO CHERMONT, 372 - CENTRO, Viseu - PA, 68620-000",(91) 8747-3553,12/12/2010,MDS,Google,-46.139682,-1.2059443
12609400431,Moreno,2609402,PE,CREAS Moreno Acolhe,CREAS,"Avenida DR, SOFRÃ”NIO PORTELA, 4391 - Centro, Moreno - PE, 54800-000",(81) 3535-3554,06/03/2007,MDS,Google,-35.1066613,-8.1181021
11502903344,Curuçá,1502905,PA,CREAS CENTRO DE REFERÃŠNCIA ESPECIALIZADO DA ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida DUQUE DE CAXIAS, 0 - CENTRO, Curuçá - PA, 68750-000",(91) 99224-2637,06/09/2010,MDS,Google,-47.8822604,-0.7568787
15071594810,São Domingos do Araguaia,1507151,PA,CREAS,CREAS,"Avenida DUQUE DE CAXIAS, 0 - CENTRO, São Domingos do Araguaia - PA, 68520-000",(94) 9144-3390,05/08/2010,MDS,Google,-48.73335100000001,-5.5381499
41137599070,Lunardelli,4113759,PR,CREAS,CREAS,"Avenida DUQUE DE CAXIAS, 543 - CENTRO, Lunardelli - PR, 86935-000",(43) 3478-1211,04/03/2019,MDS,Google,-51.744388,-24.0812935
52215796052,Uirapuru,5221577,GO,CREAS - CASA DE ACOLHIDA,CREAS,"Avenida Das Perdizes, 2 - Centro, Uirapuru - GO, 76525-000",(62) 8192-2694,12/05/2011,MDS,Google,-49.9160921,-14.2845422
12106322829,Maracaçumé,2106326,MA,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida Dayse de Sousa, 549 - CENTRO, Maracaçumé - MA, 65289-000",(98) 3373-1869,20/01/2009,MDS,Google,-45.9591145,-2.0503144
14316801227,Santa Cruz do Sul,4316808,RS,CREAS Acolher,CREAS,"Avenida Deputado Euclydes Nicolau Kliemann, 1515 - ANA NERY, Santa Cruz do Sul - RS, 96835-001",(51) 3715-8068,01/08/2008,MDS,Google,-52.4238724,-29.7404093
29181003319,Jeremoabo,2918100,BA,MARIA LUCIA DE CARVALHO DANTAS,CRAS,"Avenida Deputado Luis Eduardo Magalhães, 0 - CENTRO, Jeremoabo - BA, 48540000",7532032102,01/01/2006,MDS,Google,-45.7805375,-12.0904542
12921500035,Monte Santo,2921500,BA,CREAS DE REFERÃŠNCIA ESPECIALIZADO DA ASSISTÃŠNCIA SOCIAL,CREAS,"Avenida Deputado Luiz Eduardo MagalhÃ£es, 60 - CENTRO, Monte Santo - BA, 48800-000",(75) 3275-1374,01/03/2006,MDS,Google,-39.3331822,-10.4386831
52193094274,Santa Helena de Goiás,5219308,GO,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida Deputado Wilmar GuimarÃ£es, 787 - Centro, Santa Helena de Goiás - GO, 75920-000",(64) 3641-8779,22/09/2010,MDS,Google,-50.5978815,-17.8179385
52071015098,Diorama,5207105,GO,CRAS - Centro de Referência  da Assitência Social,CRAS,"Avenida Deputado de Assis, 0 - Centro, Diorama - GO, 76260000",6436891101,01/07/2010,MDS,Google,-51.2590473,-16.2329479
13534303352,Orlândia,3534302,SP,CREAS - RAIO DE SOL,CREAS,"Avenida Dez, 1025 - CENTRO, Orlândia - SP, 14620-000",(16) 3820-8085,19/12/2009,MDS,Google,-47.89056619999999,-20.7206048
35571531623,Zacarias,3557154,SP,CRAS,CRAS,"Avenida Dezenove de Maio, 973 - Centro, Zacarias - SP, 15265000",1836941050,10/12/2010,MDS,Google,-50.04867480000001,-21.0539117
13113503435,Carbonita,3113503,MG,CREAS  de Carbonita,CREAS,"Avenida Diamantina, 0 - Leites, Carbonita - MG, 39665-000",(38) 9745-7950,01/09/2010,MDS,Google,-43.0295518,-17.5300109
15220452363,Senador Canedo,5220454,GO,CREAS SENADOR CANEDO,CREAS,"Avenida Do Comercio, 0 - CONJUNTO MORADA DO MORRO, Senador Canedo - GO, 75250-000",(62) 3532-2202,01/05/2001,MDS,Google,-49.1191146,-16.6903767
43144002804,Pelotas,4314407,RS,CRAS  AREAL,CRAS,"Avenida Domingos de Almeida, 813 - Areal, Pelotas - RS, 96085470",5332741030,09/08/2004,MDS,Google,-52.32718089999999,-31.7568519
12100050440,Açailândia,2100055,MA,CREAS AÃ‡AILÃ‚NDIA,CREAS,"Avenida Dorgival Pinheiro de Sousa, 1338 - Centro, Açailândia - MA, 65930-000",(99) 3538-9347,11/11/2005,MDS,Google,-47.5010513,-4.9531101
26107097659,Paulista,2610707,PE,CREAS PAULISTA PRAIA,CREAS,"Avenida Dr JosÃ© Claudio Gueiros Leite, 2000 - Janga, Paulista - PE, 55900-000",(81) 98420-5613,02/05/2007,MDS,Google,-34.8247873,-7.9405804
13538003162,Pindamonhangaba,3538006,SP,CREAS Pindamonhangaba,CREAS,"Avenida Dr, Antonio Pinheiro Junior, 313 - Jardim Cristina, Pindamonhangaba - SP, 12412-010",(12) 3642-6403,10/01/2011,MDS,Google,-45.4618839,-22.9377773
35526096752,Tabapuã,3552601,SP,CREAS,CREAS,"Avenida Dr, JosÃ© do Valle Pereira, 1605 - CENTRO, Tabapuã - SP, 15880-000",(17) 3562-9040,01/04/2011,MDS,Google,-49.0266867,-20.9655399
29205094498,Maracás,2920502,BA,CREAS,CREAS,"Avenida Dr, JoÃ£o Pessoa, 0 - Centro, Maracás - BA, 45360-000",(73) 3533-2163,01/08/2010,MDS,Google,-40.4331308,-13.4394077
15210200343,Iporá,5210208,GO,CREAS IPORÃ,CREAS,"Avenida Dr, Neto Qd, 88 Lt,97, 61 - CENTRO, Iporá - GO, 76200-000",(64) 3603-7205,01/09/2005,MDS,Google,-51.1188528,-16.4394035
12515903305,Serraria,2515906,PB,CREAS Centro de ReferÃªncia Especializado de AssistÃªncia Social,CREAS,"Avenida Duarte Lima, 434 - Centro, Serraria - PB, 58395-000",(83) 3275-1040,01/08/2010,MDS,Google,-35.6398279,-6.820655599999999
15005152876,Juti,5005152,MS,CREAS CENTRO DE REFERENCIA ESPECIALIZADO DE ASSISTENCIA SOCIAL,CREAS,"Avenida Duque de Caxias, 0 - CENTRO, Juti - MS, 79955-000",(67) 3463-1244,29/09/2009,MDS,Google,-54.6043463,-22.8587089
12109800439,Santa Helena,2109809,MA,CREAS Centro de ReferÃªncia de AssistÃªncia Social,CREAS,"Avenida Duque de Caxias, 398 - Centro, Santa Helena - MA, 65208-000",(98) 98117-1551,11/01/2006,MDS,Google,-45.3016616,-2.2327405
41271096122,Telêmaco Borba,4127106,PR,CREAS SAMUEL KLABIN,CREAS,"Avenida ELIOMAR MEIRA XAVIER, 117 - CENTRO, Telêmaco Borba - PR, 84261-170",(42) 3904-1497,27/10/2010,MDS,Google,-50.6225089,-24.3286684
32050696954,Venda Nova do Imigrante,3205069,ES,CREAS,CREAS,"Avenida ELIZABETE MINETE PERIM, 146 - SÃƒO PEDRO, Venda Nova do Imigrante - ES, 29375-000",(28) 3546-3119,15/02/2011,MDS,Google,-41.1301286,-20.3282556
12402602430,Ceará-Mirim,2402600,RN,CREAS,CREAS,"Avenida ENEAS CAVALCANTE, 1345 - CENTRO, Ceará-Mirim - RN, 59570-000",(84) 3274-3784,01/01/2006,MDS,Google,-35.42476449999999,-5.644372499999999
12930702801,Simões Filho,2930709,BA,CREAS - CENTRO SOCIAL DE SIMÃ•ES FILHO,CREAS,"Avenida ENGENHEIRO WALTER ARAGÃƒO DE SOUZA, 0 - KM 25, Simões Filho - BA, 43700-000",(71) 3295-3550,01/04/2009,MDS,Google,-38.3933782,-12.7881177
12800673270,Boquim,2800670,SE,CREAS  MARIA LIMA SILVEIRA - DONA MARIÃ,CREAS,"Avenida ENILDE BARBOSA DE MATOS BEZERRA, 82 - CENTRO, Boquim - SE, 49360-000",(79) 3645-3198,13/01/2010,MDS,Google,-37.6200716,-11.146216
26133097452,São Joaquim do Monte,2613305,PE,CREAS MARIO JOSÃ‰ DA SILVA,CREAS,"Avenida ESTÃCIO DE COIMBRA, 82 - CENTRO, São Joaquim do Monte - PE, 55670-000",(81) 3753-1023,18/02/2013,MDS,Google,NA,NA
43067699058,Eldorado do Sul,4306767,RS,CREAS NOVOS CAMINHOS,CREAS,"Avenida EmancipaÃ§Ã£o, 713 - Centro, Eldorado do Sul - RS, 92990-000",(51) 3499-6353,01/03/2019,MDS,Google,-51.3119887,-30.0009493
35209001674,Ipaussu,3520905,SP,CRAS I - Cocaja,CRAS,"Avenida Emilia Rodrigues de Moraes Leite, 578 - Jardim Cocajá I, Ipaussu - SP, 18950000",1433441760,01/04/2008,MDS,Google,-49.63775529999999,-23.0579615
26047098704,Correntes,2604700,PE,CREAS Correntes,CREAS,"Avenida Enaura Holanda Santos, 184 - Centro, Correntes - PE, 55315-000",(87) 3771-1177,01/02/2017,MDS,Google,-36.3297993,-9.128359099999999
35186094124,Guariba,3518602,SP,CREAS,CREAS,"Avenida Ernesto Buch, 599 - Centro, Guariba - SP, 14840-000",(16) 3251-2135,01/06/2010,MDS,Google,-48.2330068,-21.3613063
29052097282,Caetité,2905206,BA,CREAS,CREAS,"Avenida Ernesto Geisel, 145 - ALTO BUENOS AIRES, Caetité - BA, 46400-000",(77) 3454-8051,05/07/2012,MDS,Google,-58.3815591,-34.6036844
15000902038,Antônio João,5000906,MS,CREAS Centro de ReferÃªncia Especializada de AssistÃªncia Social,CREAS,"Avenida EugÃªnio Penzo, 215 - CENTRO, Antônio João - MS, 79910-000",(67) 3435-1943,15/01/1998,MDS,Google,-55.9436855,-22.195249
31702098670,Uberlândia,3170206,MG,CREAS  - CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIZADO DE ASSISTÃŠNCIA SOCIAL - IDOSO E DEFICIENTE,CREAS,"Avenida Europa, 205 - Tibery, Uberlândia - MG, 38405-088",(34) 3212-3992,10/02/2017,MDS,Google,-48.2538949,-18.9075446
31004002763,Acaiaca,3100401,MG,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL DE ACAIACA - CRAS,CRAS,"Avenida Ezequiel Machado,136, 136 - CENTRO, Acaiaca - MG, 35438000",3138871415,01/12/2003,MDS,Google,-43.1436736,-20.3624576
15007972841,Taquarussu,5007976,MS,CREAS,CREAS,"Avenida FELINTO MULLER, 1470 - CENTRO, Taquarussu - MS, 79765-000",(67) 3444-1501,01/09/2009,MDS,Google,-53.3565559,-22.4866588
41142094160,Mandaguari,4114203,PR,CREAS - CENTRO DE REFERÃŠNCIA ESPECIALIADO DE ASSISTÃŠNCIA SOCIAL DE MANDAGUARI,CREAS,"Avenida FERMINO CORAZZA, 299 - CENTRO, Mandaguari - PR, 86975-000",(44) 3233-0294,08/11/2010,MDS,Google,-51.6780848,-23.5219831
43112096174,Júlio de Castilhos,4311205,RS,CREAS SuperAÃ§Ã£o,CREAS,"Avenida FERNANDO ABOTT, 715 - MAGNÃ“LIA, Júlio de Castilhos - RS, 98130-000",(55) 3271-2230,03/01/2011,MDS,Google,-53.68987079999999,-29.2324961
13509252809,Cajati,3509254,SP,CREAS CAJATI,CREAS,"Avenida FERNANDO COSTA, 925 - CENTRO, Cajati - SP, 11950-000",(13) 3854-1727,25/05/2009,MDS,Google,-48.1146143,-24.7274006
12507502179,João Pessoa,2507507,PB,CREAS / PAEFI IV - Centro,CREAS,"Avenida FRANCISCA MOURA, 28 - CENTRO, João Pessoa - PB, 58030-440",(83) 3214-7985,13/09/2010,MDS,Google,-34.87886,-7.123996
12302800083,Canindé,2302800,CE,CREAS - Centro de ReferÃªncia Especializado da AssistÃªncia Social,CREAS,"Avenida FRANCISCO CORDEIRO CAMPOS, 827 - MONTE, Canindé - CE, 62700-000",(85) 98595-0460,08/08/2008,MDS,Google,-39.355412,-4.582377
11303002411,Nhamundá,1303007,AM,CREAS Centro de ReferÃªncia Especializado da AssistÃªncia Social de NhamundÃ¡,CREAS,"Avenida FURTADO BELEM, 0 - CENTRO, Nhamundá - AM, 69140-000",(92) 3534-8163,01/01/2008,MDS,Google,-56.7121842,-2.1893449
12607303500,Ipubi,2607307,PE,CREAS - CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL,CREAS,"Avenida Fernando Bezerra, 140 - CENTRO, Ipubi - PE, 56260-000",(87) 3881-1156,22/06/2010,MDS,Google,-40.1508195,-7.6508352
15003452939,Deodápolis,5003454,MS,CREAS - Centro de Referencia Especializada de Assistencia Social,CREAS,"Avenida Francisco Alves da Silva, 889 - CENTRO, Deodápolis - MS, 79790-000",(67) 3448-2969,03/03/2009,MDS,Google,-54.165139,-22.2758249
31530030429,Pratinha,3153004,MG,CRAS - Centro de Referencia em Assistência Social de Pratinha,CRAS,"Avenida Francisco Machado Borges, 209 - Zacarias Pereira, Pratinha - MG, 38960000",3436371488,28/12/2010,MDS,Google,-46.385874,-19.753779
13550303120,São Paulo,3550308,SP,CREAS Sapopemba,CREAS,"Avenida Francisco Vieira Bueno, 371 - Vila Primavera, São Paulo - SP, 03390-000",(11) 2211-8120,12/11/2008,MDS,Google,-46.5279775,-23.592166
